Wvlgth nm,Global tilt W*m-2*nm-1
918.937,318.33
919.236,345.63
919.535,313.37
919.834,350.6
920.133,370.45
920.431,402.72
920.73,360.53
921.029,221.53
921.328,372.94
921.626,422.58
921.925,385.35
922.223,313.37
922.522,303.44
922.82,380.38
923.118,340.67
923.417,320.81
923.715,360.53
924.013,420.1
924.311,328.26
924.609,392.79
924.907,298.47
925.205,323.29
925.503,363.01
925.801,333.22
926.098,295.99
926.396,293.51
926.694,310.88
926.991,305.92
927.289,295.99
927.586,385.35
927.884,315.85
928.181,348.12
928.478,300.96
928.775,365.49
929.073,286.06
929.37,350.6
929.667,348.12
929.964,348.12
930.261,395.28
930.557,355.56
930.854,303.44
931.151,437.47
931.448,372.94
931.744,380.38
932.041,355.56
932.337,370.45
932.634,343.15
932.93,365.49
933.227,358.04
933.523,375.42
933.819,323.29
934.115,291.03
934.412,425.06
934.708,417.61
935.004,360.53
935.3,405.2
935.595,407.69
935.891,355.56
936.187,358.04
936.483,348.12
936.778,281.1
937.074,427.54
937.369,271.17
937.665,338.19
937.96,333.22
938.256,377.9
938.551,338.19
938.846,367.97
939.141,248.83
939.437,345.63
939.732,422.58
940.027,353.08
940.322,283.58
940.617,363.01
940.911,335.7
941.206,310.88
941.501,365.49
941.796,395.28
942.09,335.7
942.385,320.81
942.679,348.12
942.974,305.92
943.268,410.17
943.562,415.13
943.857,293.51
944.151,382.86
944.445,320.81
944.739,343.15
945.033,355.56
945.327,330.74
945.621,365.49
945.915,318.33
946.208,350.6
946.502,340.67
946.796,273.65
947.089,276.13
947.383,333.22
947.676,328.26
947.97,293.51
948.263,375.42
948.557,320.81
948.85,380.38
949.143,328.26
949.436,325.78
949.729,305.92
950.022,338.19
950.315,313.37
950.608,338.19
950.901,370.45
951.194,375.42
951.487,303.44
951.779,395.28
952.072,313.37
952.364,338.19
952.657,335.7
952.949,320.81
953.242,251.31
953.534,330.74
953.826,328.26
954.118,340.67
954.411,323.29
954.703,353.08
954.995,363.01
955.287,298.47
955.579,367.97
955.87,300.96
956.162,291.03
956.454,305.92
956.746,363.01
957.037,397.76
957.329,333.22
957.62,363.01
957.912,300.96
958.203,420.1
958.494,333.22
958.786,370.45
959.077,405.2
959.368,358.04
959.659,323.29
959.95,320.81
960.241,313.37
960.532,335.7
960.823,417.61
961.114,330.74
961.404,417.61
961.695,320.81
961.986,330.74
962.276,407.69
962.567,293.51
962.857,427.54
963.147,348.12
963.438,392.79
963.728,353.08
964.018,355.56
964.308,422.58
964.598,377.9
964.888,335.7
965.178,315.85
965.468,350.6
965.758,320.81
966.048,298.47
966.338,380.38
966.627,360.53
966.917,323.29
967.206,313.37
967.496,358.04
967.785,278.62
968.075,363.01
968.364,355.56
968.653,315.85
968.942,348.12
969.232,293.51
969.521,286.06
969.81,405.2
970.099,350.6
970.388,397.76
970.676,335.7
970.965,430.02
971.254,355.56
971.543,343.15
971.831,323.29
972.12,320.81
972.408,427.54
972.697,385.35
972.985,385.35
973.273,360.53
973.561,288.54
973.85,323.29
974.138,330.74
974.426,295.99
974.714,338.19
975.002,358.04
975.29,271.17
975.577,402.72
975.865,335.7
976.153,367.97
976.441,427.54
976.728,338.19
977.016,335.7
977.303,266.21
977.59,308.4
977.878,363.01
978.165,367.97
978.452,380.38
978.74,291.03
979.027,303.44
979.314,370.45
979.601,273.65
979.888,387.83
980.174,293.51
980.461,365.49
980.748,338.19
981.035,330.74
981.321,313.37
981.608,400.24
981.894,310.88
982.181,298.47
982.467,353.08
982.754,281.1
983.04,308.4
983.326,338.19
983.612,328.26
983.898,345.63
984.184,293.51
984.47,367.97
984.756,313.37
985.042,308.4
985.328,330.74
985.614,305.92
985.899,358.04
986.185,350.6
986.47,318.33
986.756,333.22
987.041,365.49
987.327,348.12
987.612,353.08
987.897,293.51
988.182,345.63
988.468,350.6
988.753,278.62
989.038,276.13
989.323,385.35
989.607,340.67
989.892,313.37
990.177,328.26
990.462,310.88
990.746,365.49
991.031,422.58
991.315,300.96
991.6,372.94
991.884,303.44
992.169,286.06
992.453,385.35
992.737,348.12
993.021,360.53
993.305,291.03
993.59,355.56
993.874,315.85
994.157,333.22
994.441,407.69
994.725,348.12
995.009,340.67
995.293,405.2
995.576,400.24
995.86,273.65
996.143,333.22
996.427,348.12
996.71,325.78
996.993,363.01
997.277,430.02
997.56,345.63
997.843,363.01
998.126,315.85
998.409,449.88
998.692,343.15
998.975,320.81
999.258,350.6
999.541,360.53
999.823,407.69
1000.106,360.53
1000.388,328.26
1000.671,387.83
1000.954,348.12
1001.236,358.04
1001.518,318.33
1001.801,313.37
1002.083,407.69
1002.365,293.51
1002.647,303.44
1002.929,253.8
1003.211,305.92
1003.493,323.29
1003.775,305.92
1004.057,365.49
1004.338,350.6
1004.62,320.81
1004.902,295.99
1005.183,340.67
1005.465,395.28
1005.746,358.04
1006.028,313.37
1006.309,295.99
1006.59,353.08
1006.871,375.42
1007.153,353.08
1007.434,286.06
1007.715,305.92
1007.996,370.45
1008.277,385.35
1008.557,340.67
1008.838,276.13
1009.119,350.6
1009.4,353.08
1009.68,325.78
1009.961,372.94
1010.241,305.92
1010.522,387.83
1010.802,360.53
1011.082,355.56
1011.362,325.78
1011.643,390.31
1011.923,377.9
1012.203,248.83
1012.483,415.13
1012.763,390.31
1013.042,492.08
1013.322,283.58
1013.602,372.94
1013.882,276.13
1014.161,338.19
1014.441,315.85
1014.72,291.03
1015,310.88
1015.279,370.45
1015.558,328.26
1015.838,295.99
1016.117,377.9
1016.396,353.08
1016.675,338.19
1016.954,298.47
1017.233,236.42
1017.512,298.47
1017.791,335.7
1018.07,338.19
1018.348,387.83
1018.627,340.67
1018.905,382.86
1019.184,330.74
1019.462,392.79
1019.741,328.26
1020.019,372.94
1020.297,360.53
1020.576,333.22
1020.854,310.88
1021.132,363.01
1021.41,363.01
1021.688,363.01
